,file_path,speaker_id
194,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\2\1677944068319.wav,2
195,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\2\1677944073855.wav,2
196,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\2\1677944083369.wav,2
197,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\2\1677944105194.wav,2
198,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\2\1677944108789.wav,2
199,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\2\1677944112491.wav,2
200,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424016787.wav,3
201,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424021120.wav,3
202,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424038743.wav,3
203,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424043176.wav,3
204,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424047705.wav,3
205,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424051997.wav,3
206,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424056270.wav,3
207,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424060232.wav,3
208,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424064133.wav,3
209,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424068096.wav,3
210,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424071998.wav,3
211,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424076263.wav,3
212,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424080181.wav,3
213,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424083943.wav,3
214,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424087788.wav,3
215,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424091634.wav,3
216,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424095452.wav,3
217,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424099171.wav,3
218,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424103031.wav,3
219,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424106795.wav,3
220,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424110486.wav,3
221,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424114206.wav,3
222,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424117920.wav,3
223,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424121639.wav,3
224,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424125523.wav,3
225,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424129238.wav,3
226,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424133171.wav,3
227,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424136987.wav,3
228,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424140915.wav,3
229,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424144825.wav,3
230,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424148676.wav,3
231,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424153581.wav,3
232,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424157400.wav,3
233,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424161255.wav,3
234,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424165159.wav,3
235,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424169308.wav,3
236,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424173172.wav,3
237,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424177139.wav,3
238,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424180947.wav,3
239,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424184690.wav,3
240,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424188485.wav,3
241,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424192332.wav,3
242,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424196017.wav,3
243,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424199730.wav,3
244,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424206076.wav,3
245,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424209913.wav,3
246,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424213845.wav,3
247,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424218091.wav,3
248,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424221949.wav,3
249,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424226047.wav,3
250,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424230009.wav,3
251,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424233996.wav,3
252,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424237852.wav,3
253,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424242258.wav,3
254,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424246259.wav,3
255,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424250001.wav,3
256,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424253820.wav,3
257,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424257926.wav,3
258,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424261698.wav,3
259,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424265603.wav,3
260,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424269605.wav,3
261,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424273363.wav,3
262,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424277131.wav,3
263,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424281056.wav,3
264,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424285244.wav,3
265,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424289149.wav,3
266,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424293336.wav,3
267,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424297095.wav,3
268,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424300748.wav,3
269,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424304544.wav,3
270,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424308254.wav,3
271,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424311894.wav,3
272,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424315408.wav,3
273,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424319431.wav,3
274,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424323507.wav,3
275,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424327251.wav,3
276,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424331140.wav,3
277,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424335022.wav,3
278,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424340304.wav,3
279,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424344510.wav,3
280,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424348371.wav,3
281,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424352511.wav,3
282,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424356305.wav,3
283,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424360136.wav,3
284,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424364218.wav,3
285,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424368344.wav,3
286,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424372112.wav,3
287,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424375815.wav,3
288,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424379545.wav,3
289,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424383390.wav,3
290,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424387244.wav,3
291,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424390930.wav,3
292,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424394773.wav,3
293,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424398678.wav,3
294,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424402559.wav,3
295,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424406228.wav,3
296,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424409986.wav,3
297,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424414060.wav,3
298,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424417832.wav,3
299,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\3\1678424421654.wav,3
300,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429623504.wav,4
301,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429627668.wav,4
302,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429631846.wav,4
303,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429635649.wav,4
304,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429639697.wav,4
305,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429643665.wav,4
306,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429647979.wav,4
307,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429652347.wav,4
308,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429656280.wav,4
309,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429660288.wav,4
310,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429664466.wav,4
311,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429669187.wav,4
312,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429673311.wav,4
313,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429681396.wav,4
314,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429685291.wav,4
315,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429689376.wav,4
316,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429693481.wav,4
317,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429697623.wav,4
318,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429701530.wav,4
319,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429705400.wav,4
320,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429709321.wav,4
321,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429713274.wav,4
322,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429717321.wav,4
323,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429721174.wav,4
324,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429725022.wav,4
325,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429728909.wav,4
326,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429739739.wav,4
327,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429743637.wav,4
328,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429747936.wav,4
329,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429752127.wav,4
330,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429756043.wav,4
331,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429759962.wav,4
332,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429763936.wav,4
333,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429767600.wav,4
334,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429771437.wav,4
335,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429776517.wav,4
336,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429781401.wav,4
337,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429786075.wav,4
338,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429790242.wav,4
339,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429794108.wav,4
340,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429797993.wav,4
341,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429801779.wav,4
342,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429805791.wav,4
343,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429809444.wav,4
344,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429813091.wav,4
345,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429816722.wav,4
346,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429820758.wav,4
347,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429824584.wav,4
348,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429828243.wav,4
349,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429831936.wav,4
350,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429835793.wav,4
351,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429839438.wav,4
352,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429843255.wav,4
353,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429847163.wav,4
354,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429850883.wav,4
355,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429855424.wav,4
356,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429859158.wav,4
357,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429863510.wav,4
358,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429867633.wav,4
359,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429871408.wav,4
360,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429876025.wav,4
361,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429879707.wav,4
362,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429886206.wav,4
363,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429891241.wav,4
364,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429895217.wav,4
365,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678429900205.wav,4
366,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430204652.wav,4
367,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430209000.wav,4
368,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430212936.wav,4
369,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430216874.wav,4
370,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430220724.wav,4
371,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430246902.wav,4
372,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430250876.wav,4
373,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430254821.wav,4
374,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430258813.wav,4
375,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430262610.wav,4
376,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430266438.wav,4
377,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430270297.wav,4
378,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430274011.wav,4
379,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430277864.wav,4
380,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430281536.wav,4
381,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430285472.wav,4
382,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430289389.wav,4
383,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430293319.wav,4
384,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430297132.wav,4
385,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430300870.wav,4
386,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430304738.wav,4
387,C:\Users\jooer\OneDrive\Desktop\IS708_Project Material\IS708_Project Material\IS708_API\train_data\train_data\Audio\4\1678430308447.wav,4
